2.176804156715638622e-02,1.582006108406646197e-02,4.324979749091150544e-02,3.107806551537582382e-02,2.236396518371780787e-02,6.492643756684361722e-02,4.639010289203508025e-02,3.319275287409084035e-02,2.378113023410373741e-02,8.750930068471736434e-02,6.222492501007560739e-02,4.431238782338998983e-02,3.160085763541017889e-02,2.256564841211191122e-02,-3.973958470851215313e-02,4.268254038525861292e-03,1.120900987915941227e-01,2.501110514829772355e-02,2.417427890002863122e-01,4.353608313431278631e-02,4.720433744262313462e-04,-3.167241406772191670e-04,5.345367983510904971e-05,1.000441881327921063e-02,9.293711126183535481e-03,8.014103591338748653e-03,2.221627029812538612e-04,6.222160738819775341e-03
1.919213467674918058e-02,1.411138757115807524e-02,3.169347306449649126e-02,2.321907206488059427e-02,1.702733648963353913e-02,3.962376735040510495e-02,2.895614034878219584e-02,2.117762033508080802e-02,1.550103572831244142e-02,4.448214630727299196e-02,3.243178026167439776e-02,2.366300589983664354e-02,1.727749651870992206e-02,1.262410833721967426e-02,-3.276181470312219263e-02,3.916861999278344747e-03,9.870015615647051432e-02,2.233239819565566858e-02,1.947357228380252880e-01,3.838426935349837504e-02,1.051883462989180139e-02,1.537940871408988337e-02,1.997607163391344406e-02,5.801110204279388838e-02,1.082657539432500399e-01,1.831559719018161503e-01,1.011163654527336836e-02,9.846202747705200264e-02
4.226365593370438184e-02,2.974972731709851770e-02,1.028508924745654418e-01,7.145982895793624723e-02,4.970729726653771996e-02,1.930332279252519045e-01,1.332000251536945290e-01,9.199274036789380216e-02,6.359092352024203754e-02,3.297136915078964781e-01,2.264454984966636220e-01,1.556221543933208884e-01,1.070222507360443637e-01,7.365219607494115361e-02,-9.197845371248468405e-02,7.764354300908443349e-03,2.179994679945466696e-01,4.770322288700291902e-02,5.276681447668252201e-01,8.452731186740876368e-02,2.438586968013393801e-03,-1.123588829276182029e-03,4.802732309205685023e-04,2.227010466753227835e-02,3.637533921625479144e-02,5.233134916103372031e-02,1.187981485950897640e-03,2.536076926889339195e-02
7.076694936988790069e-03,4.851867006915623615e-03,1.901979465265282720e-02,1.280911621114625212e-02,8.659674240657125321e-03,3.999215902508247711e-02,2.670532418928652299e-02,1.787264329825145881e-02,1.199021981807507631e-02,7.679581476848318378e-02,5.106543530573465217e-02,3.399866549034427643e-02,2.266732457395277678e-02,1.513570075608094631e-02,-1.504324761191187104e-02,1.248838049243145964e-03,3.653776023736450551e-02,7.905957668362056587e-03,9.431002494190571239e-02,1.415338987397758014e-02,7.280896226024711343e-03,-2.409658631763399693e-03,7.509785065292832714e-04,2.791166661948422251e-02,1.560651085338645577e-02,-1.096879845486103261e-03,3.415319237280345539e-03,9.682593352935458392e-03
3.939502512361685999e-02,2.754450899632653049e-02,9.056352183184677995e-02,6.289544367631784427e-02,4.375313122246400621e-02,1.597286378486483249e-01,1.104390723565844973e-01,7.644746498617159547e-02,5.298206245846462381e-02,2.554405148958622251e-01,1.760175605765138263e-01,1.213902863299974322e-01,8.379045358602231486e-02,5.789071612092432789e-02,-8.696365611713446908e-02,7.264859247432771568e-03,2.030982320726491819e-01,4.461596354073836534e-02,4.772940927826145874e-01,7.879005024723371997e-02,6.592612368389031384e-03,-3.973507884637631632e-03,2.134048353182306252e-03,4.512569756194162451e-02,9.309762610979314956e-02,1.721942694559974174e-01,3.377084816946492474e-03,9.461331307092750442e-02
1.299428992627418324e-02,8.957745128441916421e-03,3.248068517489976353e-02,2.205632743829978593e-02,1.504049195301971481e-02,6.287357000645937832e-02,4.238003415371101312e-02,2.863929270175468583e-02,1.940671348484031972e-02,1.107258778164423724e-01,7.432487753479063985e-02,4.996960712920166248e-02,3.365326034793803683e-02,2.270709161199365236e-02,-2.880850638944751005e-02,2.335855176054204597e-03,6.704259288100057612e-02,1.460690286623233733e-02,1.656897447249945088e-01,2.598857985254836994e-02,8.886099064362516786e-03,-5.230145905117302568e-03,2.737331736690168035e-03,5.840467028234561098e-02,7.795041490326432010e-02,8.700902923449699289e-02,4.523143936595320699e-03,4.135202779486819857e-02
3.591830648521887603e-02,2.525866685494016980e-02,7.725996862532009957e-02,5.411428618009506142e-02,3.796877895640768386e-02,1.268711339081369238e-01,8.858265289270683684e-02,6.192293148023565730e-02,4.334093972926554572e-02,1.881776104938046035e-01,1.310438703815902106e-01,9.133566922296260104e-02,6.371789696342031184e-02,4.449406894638509996e-02,-7.709886901601629983e-02,6.736167473543164252e-03,1.850697967137604760e-01,4.089453538281821732e-02,4.193057436043949870e-01,7.183661297043775207e-02,9.655437125020514127e-03,-6.514966836606931808e-03,3.909654410263596787e-03,7.202716030513545142e-02,1.748133028002101519e-01,3.810136005626123534e-01,5.109030064699576074e-03,2.805813060071524756e-01
1.838032872414890537e-02,1.283146228256247350e-02,4.226081130259773389e-02,2.912757497252748198e-02,2.015407608393483818e-02,7.482187756769635711e-02,5.122284018910645137e-02,3.515544719300236348e-02,2.419232652032138331e-02,1.202827273042262612e-01,8.198925487999120243e-02,5.598191114595703344e-02,3.829377213620611953e-02,2.624521423213031779e-02,-4.082716220501723253e-02,3.392589214636788052e-03,9.475865051574404452e-02,2.081762326252906137e-02,2.229210213235869875e-01,3.676065744829781767e-02,4.672885963220055686e-03,-3.246396564622019629e-03,2.002078268083573153e-03,8.682685425340662400e-02,1.655147688029423025e-01,2.786824800205714991e-01,2.495726358363769409e-03,1.336773920979357211e-01
3.374568518293651065e-02,2.583282602061047484e-02,6.651147591960111793e-02,4.953324666407134952e-02,3.690031272100990911e-02,9.863990988901054358e-02,7.273235916846335081e-02,5.365233903737517962e-02,3.959516937787737473e-02,1.304534904855748911e-01,9.566857196864676782e-02,7.018746897576011445e-02,5.151533249924480917e-02,3.782752868786815048e-02,-5.917942744420177231e-02,6.955535237497040800e-03,1.737559736361795060e-01,3.903855124624617395e-02,3.674661477610524640e-01,6.749137036587304905e-02,1.051396840283657513e-02,-6.372129058867464536e-03,3.356154393976519892e-03,9.594976140761095340e-02,2.472355631316532354e-01,5.735689956996016248e-01,5.374418007167026251e-03,5.359782257631748870e-01
2.556489105774395823e-02,1.943270116455889443e-02,5.530191132242231328e-02,4.012061033032305463e-02,2.927698919317595419e-02,9.094182169602914312e-02,6.478576902161990725e-02,4.635861631919453718e-02,3.331910725828104991e-02,1.346182560803201034e-01,9.489709454409402112e-02,6.712777731647438795e-02,4.765163642646252223e-02,3.394628012128339534e-02,-4.360106296573381529e-02,5.179005398074396777e-03,1.317296810725248624e-01,2.938044702837804695e-02,2.931152070044592550e-01,5.112978211548792340e-02,2.649780150587011628e-04,-6.219829003256979825e-04,4.735427490484628234e-04,1.131892917935724552e-01,2.609908914504304178e-01,5.315121074467205053e-01,2.124331720618039768e-04,3.030246548224609371e-01
