x,y,ux,uy,vx,vy,ax,ay,bcx,bcy,ux_orig,uy_orig
0.1,0.0,0.07762683107648627,0.0,0.02565183505377072,0.0,-1.183594115425346,0.0,0,3,0.07789693334559009,0.0
1.6684e-15,0.1,0.0,0.09115370718063787,0.0,0.06587183471795655,0.0,-0.5924657174583016,1,0,0.0,0.09114354963714415
0.0,1.0,0.0,0.3,0.0,0.09999999999996124,0.0,1.3877787807814455e-09,1,4,0.0,0.3
1.0,1.0,0.15,0.3,0.049999999999980616,0.09999999999996124,6.938893903907227e-10,1.3877787807814455e-09,2,4,0.15,0.3
1.0,0.0,0.15,0.0,0.049999999999980616,0.0,6.938893903907227e-10,0.0,2,3,0.15,0.0
0.09807850000000001,0.019509,0.07626096675085137,0.020580813203196158,0.02502558677733996,-0.01716205876953203,-1.1849814105652223,0.26093754709050065,0,0,0.07541583106335546,0.02095064189736464
0.092388,0.0382683,0.06879809965539607,0.04079512905445881,0.02333433586673705,-0.02663283033745717,-0.9002786037493049,0.07407870393494331,0,0,0.069164748973975,0.04036081943420671
0.083147,0.055557,0.05872480590187479,0.057551383190002525,0.020359187491107017,-0.008360765824839966,-0.7973051009343978,0.014682937851673294,0,0,0.059582270633519854,0.057060300864505344
0.0707107,0.0707107,0.04792075254226802,0.07019985008082585,0.009811222627369859,0.0155637255831384,0.2112137976670314,0.6139183540004867,0,0,0.04818725008576221,0.06987053745631586
0.055557,0.083147,0.036815696010307875,0.07932857354717271,0.0022466058567822966,0.03689647632174747,0.6126386840540897,0.9145759597567472,0,0,0.036494799492606235,0.07956285818186658
0.0382683,0.092388,0.025121111306361854,0.0857342920226074,0.0021915276808386064,0.0591318434789434,0.35124182746343324,0.5126954347178803,0,0,0.02453470672046016,0.08619350556782585
0.019509,0.09807850000000001,0.012617778629646637,0.08983584610541584,0.001740369570102894,0.06768416941305144,-0.0103291878088968,-0.23367319954004093,0,0,0.012334297936687468,0.08999402412455429
0.0,0.967857,0.0,0.29138847952344804,0.0,0.10534195041045356,0.0,-1.3062564307997349,1,0,0.0,0.29134462655112187
0.0,0.935714,0.0,0.2827711466816254,0.0,0.109706421351774,0.0,-1.7748855191124235,1,0,0.0,0.2827468486420888
0.0,0.903571,0.0,0.2739083188389486,0.0,0.10399488547821469,0.0,0.9877740694830272,1,0,0.0,0.2737118317150475
0.0,0.871429,0.0,0.26517635992422584,0.0,0.12039717384948467,0.0,0.9463763384065517,1,0,0.0,0.265052202609523
0.0,0.8392859999999999,0.0,0.256546402197273,0.0,0.10963827959092896,0.0,-0.8466070983148554,1,0,0.0,0.2566216327205738
0.0,0.807143,0.0,0.24797078979099751,0.0,0.11801582463714932,0.0,0.1893670421859728,1,0,0.0,0.2480278665889694
0.0,0.775,0.0,0.23955279319852707,0.0,0.11258159971348768,0.0,1.386494687810602,1,0,0.0,0.2394876887366252
0.0,0.742857,0.0,0.23122020196024096,0.0,0.12254610906370365,0.0,-1.3808981694229947,1,0,0.0,0.23129274546253772
0.0,0.710714,0.0,0.22282835161786352,0.0,0.13127522851499873,0.0,0.16574261268997859,1,0,0.0,0.22281716054584447
0.0,0.678571,0.0,0.2144736514928809,0.0,0.1305614607049338,0.0,0.005883566550624053,1,0,0.0,0.21450042890373483
0.0,0.646429,0.0,0.20625975851726253,0.0,0.13139184872668075,0.0,-0.13171730650629598,1,0,0.0,0.2062921622030801
0.0,0.614286,0.0,0.19803853037774388,0.0,0.1304294308265147,0.0,-0.4942700353172125,1,0,0.0,0.1980452862847044
0.0,0.582143,0.0,0.18974533342952782,0.0,0.13602315965567657,0.0,0.5850768973469922,1,0,0.0,0.18959083096493967
0.0,0.55,0.0,0.1815747702603403,0.0,0.11718036925609245,0.0,-0.7263902243592746,1,0,0.0,0.18162360077403353
0.0,0.517857,0.0,0.17356307048976305,0.0,0.10640914951308422,0.0,0.020666993810758427,1,0,0.0,0.1734949527052042
0.0,0.485714,0.0,0.16547556450314005,0.0,0.10565861910102892,0.0,-1.772535322686064,1,0,0.0,0.16560269317679704
0.0,0.453571,0.0,0.15723407250698074,0.0,0.0908818957911367,0.0,-0.507673688504573,1,0,0.0,0.1573154219370353
0.0,0.421429,0.0,0.148985625601199,0.0,0.08825139394312563,0.0,-0.6527392952537792,1,0,0.0,0.14909924299881136
0.0,0.389286,0.0,0.14081676171917934,0.0,0.05763416769791197,0.0,0.32879754474635087,1,0,0.0,0.14084329319571423
0.0,0.357143,0.0,0.13278709585938486,0.0,0.0402116277792991,0.0,0.143301249339034,1,0,0.0,0.13276944371394794
0.0,0.325,0.0,0.12497831357359246,0.0,0.020646651982467176,0.0,-0.9793160289650604,1,0,0.0,0.1250119230960556
0.0,0.292857,0.0,0.117379225041077,0.0,0.04338375164562175,0.0,-0.6843255694749528,1,0,0.0,0.1175013001492334
0.0,0.260714,0.0,0.11018756451994705,0.0,0.038832725947415825,0.0,0.5488913400186757,1,0,0.0,0.11037991610358668
0.0,0.228571,0.0,0.10390752380681079,0.0,0.042722147012771994,0.0,-0.43731541027325355,1,0,0.0,0.10402326361538997
0.0,0.196429,0.0,0.0985419263397489,0.0,0.05561505839593584,0.0,-0.9419515188680003,1,0,0.0,0.09838263395317283
0.0,0.164286,0.0,0.09385016526721301,0.0,0.0581017732857736,0.0,-0.5303792495470193,1,0,0.0,0.0938704085595764
0.0,0.132143,0.0,0.09105360330067924,0.0,0.061900771048881136,0.0,-0.6430189561368316,1,0,0.0,0.09121146356372528
0.96875,1.0,0.1456169513730856,0.3,0.04290823041611103,0.09999999999996124,-1.3721529426580223,1.3877787807814455e-09,0,4,0.14567955249728623,0.3
0.9375,1.0,0.1410597732065071,0.3,0.028490685081844488,0.09999999999996124,0.24284709937427704,1.3877787807814455e-09,0,4,0.14112758906040215,0.3
0.90625,1.0,0.13639508127744193,0.3,0.027006171246443663,0.09999999999996124,0.17650112135725315,1.3877787807814455e-09,0,4,0.13650240024262117,0.3
0.875,1.0,0.1318540356842277,0.3,0.04596396338971132,0.09999999999996124,-2.0354170585101805,1.3877787807814455e-09,0,4,0.13197309774205834,0.3
0.84375,1.0,0.12714731377127464,0.3,0.06874404069497075,0.09999999999996124,-1.479267344034474,1.3877787807814455e-09,0,4,0.1271793099272585,0.3
0.8125,1.0,0.12221936490095686,0.3,0.06537281890515306,0.09999999999996124,0.08658933188521177,1.3877787807814455e-09,0,4,0.12218467787969672,0.3
