1.017283658219855433e-02,8.712183290449166534e-03,4.998665060991647723e-03,4.221644995136463775e-03,3.569311825442825128e-03,1.882618101297881289e-03,1.578079507420369204e-03,1.324234658148629000e-03,1.112384250791055790e-03,6.487736762061263075e-04,5.402839091178247670e-04,4.504271417491678394e-04,3.759173558805389858e-04,3.140624697470161767e-04,-1.100210869027700746e-02,2.718595066745486608e-03,5.208764549646463515e-02,1.262228753422137487e-02,6.799008016924670827e-02,2.034567316439711560e-02,2.536290208181969132e-03,-4.696523765208033413e-04,9.405024737631777654e-05,3.219034016277035233e-03,8.812516899295989078e-04,2.155277560092509141e-04,1.158446180738040461e-03,1.487886955462221824e-03
6.987476876951392857e-03,6.078770999589123980e-03,1.779827283511773838e-03,1.554298268005288065e-03,1.357489887025927020e-03,3.447286446417703945e-04,3.012311323056651789e-04,2.632484163569032707e-04,2.300780337989110594e-04,6.023193277544161003e-05,5.262077550054739916e-05,4.597575236572530946e-05,4.017368706022979801e-05,3.510717368719277608e-05,-7.568563981608164917e-03,1.953577040152359480e-03,3.574597963448335192e-02,8.777036990692165669e-03,4.241534092032558934e-02,1.397495375390278571e-02,-2.985036073957883593e-03,-1.144740471197263710e-03,-3.902226594571055326e-04,1.372941663671209574e-02,7.884842756215506426e-03,4.078984888594426247e-03,-1.415375198448073695e-03,6.960447445979296710e-03
1.917132052922713992e-02,1.628743946603447221e-02,1.174786391814446745e-02,9.802797641709583287e-03,8.182514698343277409e-03,5.602411556293471206e-03,4.638641571586240783e-03,3.841701901154244859e-03,3.182578133626897017e-03,2.447339004002046289e-03,2.016894357278075159e-03,1.662472753035276404e-03,1.370606561573785862e-03,1.130218794363804444e-03,-2.592605092153300178e-02,5.010654840609148064e-03,9.820712049484858763e-02,2.364265691927326662e-02,1.342888730282024712e-01,3.834264105845426596e-02,4.532765641028968853e-03,-1.444208719406131665e-03,4.225140603144084974e-04,3.342048710034007959e-03,3.015928267961107481e-03,1.714324154416265074e-03,2.117422235358376766e-03,1.830490723826804205e-03
3.437452031588477622e-03,2.812823900004979283e-03,2.666860727810306010e-03,2.136797321814248168e-03,1.715558589434328877e-03,1.595026199365144441e-03,1.271697460112098180e-03,1.014713490967356167e-03,8.103679704921716402e-04,8.526082788171928913e-04,6.794895439739136829e-04,5.416707987895936702e-04,4.319413865463142478e-04,3.445636542335163074e-04,-4.370986243262577065e-03,8.513425813674630090e-04,1.761952096865591552e-02,4.189738302378444475e-03,2.589363346421923173e-02,6.874904063176958714e-03,5.585757156438813514e-03,-1.416283977510522998e-03,3.142840362727773859e-04,6.148879209498432814e-03,6.844530417286992865e-04,-2.658427789113368715e-04,2.570734478589803938e-03,2.712666059521759779e-03
1.752616072053886018e-02,1.483989765065516289e-02,9.669901567679484861e-03,8.091684261432001077e-03,6.773339958671438857e-03,4.127789576861856657e-03,3.435564774727866821e-03,2.860061262104523529e-03,2.381530897226306898e-03,1.608599749245494259e-03,1.334291669388503647e-03,1.106911707792613501e-03,9.184175445022110459e-04,7.621455859234142673e-04,-2.410490445627793549e-02,4.597562526463422686e-03,8.975900249784785068e-02,2.165588367618200699e-02,1.203520007104441902e-01,3.505232144107771342e-02,7.283808489186394640e-03,-2.829507832246620780e-03,9.810460461821151647e-04,5.679572171527993117e-03,5.845322279923593004e-03,4.586586582466902103e-03,3.459231638175642217e-03,3.483203887831553755e-03
5.909372665664154416e-03,4.868173750409383015e-03,4.070017806632072327e-03,3.286972953205982012e-03,2.660368413822155123e-03,2.160599503940696924e-03,1.735882708052406860e-03,1.395966913599587262e-03,1.123766541963722816e-03,1.029605409973867632e-03,8.264256529111588300e-04,6.636003086198918790e-04,5.330883638280956103e-04,4.284526312740659089e-04,-8.012663773833871711e-03,1.487593290777041713e-03,3.028003814257622384e-02,7.234150435557269027e-03,4.310938979657207015e-02,1.181874533132830536e-02,6.077280540577935722e-03,-2.252186321815989427e-03,7.402812767702824422e-04,1.474861846752335663e-02,6.505339238076510502e-03,2.340012641187433698e-03,2.871290388823197030e-03,7.059962869229802207e-03
1.558944628643738062e-02,1.328514485387798441e-02,7.458166116540269203e-03,6.308929941939907596e-03,5.337323686636626617e-03,2.730380262060054346e-03,2.302352046733712083e-03,1.941436986383429739e-03,1.637144729038522142e-03,9.044718737750400686e-04,7.612541720624128741e-04,6.406733278520330890e-04,5.391675358818023758e-04,4.537311597735526475e-04,-2.070288054822312998e-02,4.150766809902386653e-03,7.981824816971830328e-02,1.933835932436690080e-02,1.039514287657550412e-01,3.117889257287476124e-02,8.647446014655007715e-03,-3.438338960529430284e-03,1.217685426227065829e-03,9.810621336038358870e-03,9.953091349279918204e-03,8.659000373194409433e-03,4.116879426642319068e-03,6.247895491918517910e-03
7.952431770009532955e-03,6.641296253911084524e-03,4.686630675716281329e-03,3.842790265552798942e-03,3.157238254392937850e-03,2.135448088637654802e-03,1.740733639327344488e-03,1.420388228576997033e-03,1.160227771287094742e-03,8.792115834238874031e-04,7.152767672431996782e-04,5.821940161907213605e-04,4.741246517037354404e-04,3.863380614892779298e-04,-1.094927597087403878e-02,2.051587217252213297e-03,4.073357889293503092e-02,9.792818761583074391e-03,5.571692517744121498e-02,1.590486354001905550e-02,4.405337322588864096e-03,-1.833600774513226891e-03,6.800156590797397458e-04,2.109419238222784432e-02,1.393873277206312926e-02,8.102661133505030533e-03,2.108698358633794099e-03,1.105978383221833429e-02
1.384584230412583966e-02,1.232328988817162595e-02,5.357661735793841327e-03,4.713978051217094546e-03,4.142764144459929430e-03,1.538021739598395641e-03,1.351310331448393135e-03,1.185759544491325930e-03,1.039302553656740657e-03,3.851859351116054646e-04,3.393146657649580939e-04,2.984158465552624764e-04,2.620592373514073333e-04,2.298255958799563965e-04,-1.559075455014017134e-02,3.889768016769548468e-03,7.086660920785534112e-02,1.735406788072568762e-02,8.725078481764048099e-02,2.769168460825168626e-02,8.458241867563751765e-03,-3.002252048429621817e-03,9.501186902265530091e-04,1.365291323407945637e-02,1.293096690183512254e-02,1.107758943714586171e-02,3.981197668129103813e-03,8.523700649588060799e-03
1.063868131786179297e-02,9.244279030529881785e-03,5.318188565242066429e-03,4.480978397041324342e-03,3.785939219139696291e-03,2.041377800836797086e-03,1.701726237989090867e-03,1.420876350749064728e-03,1.188370814641401436e-03,7.086341706949110921e-04,5.877781582742299402e-04,4.880048264957587666e-04,4.055817754812967094e-04,3.374431119602624464e-04,-1.100923251665786307e-02,2.884796008005272895e-03,5.447463939680603773e-02,1.322619938096844007e-02,7.082653219280676815e-02,2.127736263572360675e-02,2.460919117202980608e-03,-1.109967071884820260e-03,4.146891092167046770e-04,2.441333493606831842e-02,1.940016795814579476e-02,1.357146943460724522e-02,1.184240859773355624e-03,1.370256887443724661e-02
